,Unnamed: 0,Unnamed: 0.1,year,ISO2 Code,FIMM_PA_x,month,couprisk,election,broad_reserves_ratio,broad_base_ratio,foreignassets_reserves_ratio,broad_reserves_ratio_12monthsdelta,broad_base_ratio_12monthsdelta,foreignassets_reserves_ratio_12monthsdelta,inflation,current_account_12monthsdelta,moneymarket_rate_12monthsdelta,moneymarket_rate_1monthdelta,GDP_12monthsdelta,goodsandservices_12monthsdelta,reserves,reserves_1monthdelta,commodities_index,exports,imports,imports_fx,EMP,exchange_change_12m,net_debt_12monthsdelta,lending_borrowing_12monthsdelta,lending_rate_12monthsdelta,claims_private_12monthsdelta,election_p,real_deviation_hp,exchange_change,time,threshold,prob1,prob2,prob3,prob4,prob5,pred,precrisis,ENDE_XDC_USD_RATE,dummy,missing_ratio,Forecast date,FIMM_PA_y
38,38,38,01/02/1996,NG,-0.029806419,-1.265593085,0.940146976,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.139049629,-0.006571254,-0.08362338,-0.051711017,-0.089129748,-0.002377358,-0.015249392,-1.176864593,-0.240537078,1.833007638,-0.047961466,-0.112010003,0.703454122,-0.106490068,-1.765369859,0.189329096,0.055912597,-0.582457284,-0.403970468,0.634096803,0,1996,0.5,0.07592593,0.127320215,0.152047461,0.09591618,0.031356532,0.099720776,0,21.88662727,0,0.387096774,39:52.4,
39,39,39,01/02/1996,PE,-0.024760833,-1.265593085,0.765958277,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.066405969,-0.019777448,-0.08362338,0.5955671,0.032498481,0.008877045,-0.044163772,-0.022764178,-0.141891513,0.417802177,-0.051332036,-0.127320901,-0.06298944,-0.077341991,-0.053338881,0.026217426,-0.555110279,-0.582457284,-0.403970468,2.07E-13,0,1996,0.5,0.112122886,0.095326306,0.152047461,0.08821845,0.009439083,0.098555881,0,2.36,0,0.322580645,39:52.4,10.88
40,40,40,01/02/1996,PH,-0.023253928,-1.265593085,1.747645844,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.07732874,-0.013531219,0.172715625,0.673682356,-0.013207222,0.01597728,-0.01487551,0.317498106,-0.184882508,0.966350734,-0.049104287,-0.118015137,-0.291313036,-0.097851689,-0.897315295,0.026217426,0.462869434,-0.582457284,-0.403970468,-0.100024428,-0.000305518,1996,0.5,0.18034658,0.081923601,0.152047461,0.08558643,0.057867336,0.115952203,0,26.177,0,0.290322581,39:52.4,14.1294
41,41,41,01/02/1996,PK,-0.023109888,-1.265593085,0.513048127,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.067115468,-0.006571254,0.401939955,2.972567358,-0.089129748,0.033651108,-0.015249392,5.610667297,-0.080090637,-0.521153866,-0.051569641,-0.113692183,-3.78846874,-0.049483559,-0.022903305,0.080688856,0.055912597,-0.582457284,-0.403970468,-0.020941054,0.002039033,1996,0.5,0.10849649,0.071509269,0.152047461,0.09033096,1,0.090112238,0,34.4,0,0.387096774,39:52.4,14.44
42,42,42,01/02/1996,PL,-0.018351826,-1.265593085,-0.208185652,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.007371868,-0.006571254,0.158416209,-0.06707363,-0.089129748,0.01432644,-0.001054467,0.457892621,-0.170108439,0.412805145,-0.049883256,-0.124572397,-0.353516184,-0.077123097,-0.81395746,0.074746518,0.055912597,-0.582457284,-0.403970468,2.07E-13,0.003722571,1996,0.5,0.060883354,0.05660905,0.152047461,0.074026525,0.006948672,0.063839643,0,2.5615,0,0.387096774,39:52.4,24.7
43,43,43,01/02/1996,RU,0.002006743,-1.265593085,-0.122104455,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.53541498,-0.152193108,0.001651996,2.891876887,-0.098186259,0.066440551,-0.018925526,1.763006588,0.525476789,0.450219572,-0.049943911,-0.11495332,-1.113794078,-0.060192842,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,2.07E-13,0.017540152,1996,0.5,0.154944,0.09041455,0.152047461,0.08965042,0.999337562,0.111669658,0,4.815,0,0.322580645,39:52.4,68.6
44,44,44,01/02/1996,TH,-0.025034677,-1.265593085,1.147612878,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.079909037,0.008133847,0.554033357,-0.470352568,-0.115582017,0.025389678,-0.018536231,0.111041915,-0.231063313,0.210990461,-0.050411009,-0.125042498,-0.203516468,-0.101890973,-0.053338881,-0.042662575,0.79803562,-0.582457284,-0.403970468,2.07E-13,-0.006706114,1996,0.5,0.2478558,0.119585049,0.152047461,0.10802141,0.022147219,0.158487418,0,25.18,0,0.35483871,39:52.4,10.2895
45,45,45,01/02/1996,TR,-0.029806419,-1.265593085,0.123553864,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.260632465,2.802021619,-0.08362338,-0.051711017,-0.167641413,0.086457747,-29.20554732,-1.963459295,-0.078515991,-0.211523863,-0.045724411,-0.119836539,1.630537437,0.190647446,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,2.07E-13,0.052529524,1996,0.5,0.11995549,0.001691438,0.152047461,0.06622076,1,0.062622562,0,0.0659515,0,0.419354839,39:52.4,
46,46,46,01/02/1996,UY,-0.014178088,-1.265593085,-0.289840717,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.058797546,-0.006571254,-0.124241421,0.064800548,-0.089129748,0.01432644,-0.015249392,1.668926701,-0.532046881,-0.272903417,-0.053990156,-0.123499385,-1.032427561,0.029449268,-0.053338881,0.026217426,-0.280150212,-0.582457284,-0.403970468,-0.022537349,0.019991728,1996,0.5,0.07873501,0.080933624,0.152047461,0.0905377,0.69468387,0.08340211,0,7.398,0,0.387096774,39:52.4,33.7
47,47,47,01/02/1996,ZA,-0.022924388,-1.265593085,1.100905411,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.082951487,-0.019494336,0.316288635,0.151088566,0.04978192,0.03195784,-0.014641409,3.208166594,-0.153863719,-0.801171386,-0.051162139,-0.107655609,-1.769928116,-0.070231978,-0.053338881,0.026217426,0.659601133,-0.582457284,-0.403970468,1.722038836,0.056947296,1996,0.5,0.7411765,0.359577521,0.152047461,0.39346185,0.999948881,0.498071953,0,3.8605,0,0.290322581,39:52.4,14.84
48,48,48,01/03/1996,AR,-0.029806419,-0.978665488,-0.315628891,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.117381121,-0.017228523,-0.08362338,-0.051711017,-0.137080352,-0.008077286,-0.015522854,-1.179682374,0.197033716,-0.068795715,-0.052781408,-0.126218735,0.705325424,-0.106502111,0.343123699,0.22957743,0.055912597,-0.582457284,-0.403970468,2.07E-13,0,1996,0.5,0.048281986,0.120288462,0.152047461,0.1076622,0.025070666,0.09207755,0,1,0,0.451612903,39:52.4,
49,49,49,01/03/1996,BR,-0.013225591,-0.978665488,-0.299680038,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.008150184,-0.020356242,-0.461372782,-0.365626507,0.154843137,0.005249004,-0.016586867,0.251105811,-0.141060433,0.288676238,-0.052064332,-0.127914871,-0.219030439,-0.055532246,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,-0.056502838,0.003353638,1996,0.5,0.068610206,0.085975624,0.152047461,0.09388235,0.563181464,0.082822727,0,0.98729998,0,0.290322581,39:52.4,35.75390679
50,50,50,01/03/1996,CL,-0.029806419,-0.978665488,-0.354834083,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.078555247,-0.006571254,-0.08362338,-0.051711017,-0.089129748,-0.025593968,-0.015249392,-0.944009764,-1.039534045,-0.11150602,-0.048116024,-0.126472556,0.532192771,-0.098577189,-1.079752438,-0.145982577,-0.181480241,-0.582457284,-0.403970468,-0.327977517,-0.002157419,1996,0.5,0.05664255,0.057082137,0.152047461,0.07613471,0.010719275,0.063286466,0,411.64,0,0.322580645,39:52.4,
51,51,51,01/03/1996,CN,-0.029806419,-0.978665488,-0.489340157,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.072644033,-0.006571254,-0.08362338,-0.051711017,0.036633828,0.01432644,-0.015653473,0.227110078,-0.067342054,-0.370100189,-0.046159038,-0.126184188,-0.216710014,-0.112022452,-0.053338881,0.026217426,0.484762377,-0.582457284,-0.403970468,0.236441516,0.001586405,1996,0.5,0.095811106,0.121835587,0.152047461,0.10953966,0.0055062,0.109062117,0,8.3339,0,0.419354839,39:52.4,
52,52,52,01/03/1996,CO,-0.017405779,-0.978665488,0.329218101,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.016842349,-0.006571254,-0.08362338,-1.265373146,-0.089129748,0.01432644,-0.015249392,-0.365092895,-0.404737822,-0.311923983,-0.05087808,-0.126156572,0.228146123,-0.010924785,-0.053338881,0.82694744,-0.040095883,-0.582457284,-0.403970468,-1.487925628,0.008280262,1996,0.5,0.050880164,0.028401701,0.152047461,0.06701866,0.068450144,0.048766841,0,1048.42,0,0.419354839,39:52.4,26.74
53,53,53,01/03/1996,CZ,-0.024872133,-0.978665488,0.279345476,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.073174521,-0.006571254,-0.184473793,-0.152797857,-0.089129748,0.034969139,-0.015376672,-0.419981511,-0.122057916,0.736192063,-0.052591335,-0.129991047,0.298655592,-0.076819384,-1.067265655,-0.378452581,-0.019083025,-0.582457284,2.475428475,-0.122032683,0.012700881,1996,0.5,0.044565838,0.052305672,0.152047461,0.07271156,0.003039113,0.056527689,0,27.349,0,0.290322581,39:52.4,10.64
54,54,54,01/03/1996,EG,-0.029806419,-0.978665488,-0.188172881,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.082035968,-0.006571254,-0.08362338,-0.051711017,-0.089129748,0.01432644,-0.015249392,-0.279542878,0.026310819,-0.660912554,-0.050604351,-0.128163543,0.118908463,-0.10591172,-0.053338881,0.026217426,-0.080336551,-0.582457284,-0.403970468,2.07E-13,0.001475797,1996,0.5,0.0683003,0.098581449,0.152047461,0.09767282,0.003839085,0.088184856,0,3.393,0,0.483870968,39:52.4,
55,55,55,01/03/1996,HU,-0.029806419,-0.978665488,-0.308875596,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.026118634,-0.006571254,-0.08362338,-0.051711017,-0.089129748,-0.032809186,-0.015259263,-0.065283666,0.040111123,1.26256758,-0.04804011,-0.126849624,0.07712033,0.006307958,-1.060089343,-0.234485369,0.200762191,-0.582457284,-0.403970468,-0.072393515,0.014520813,1996,0.5,0.045388475,0.075997285,0.152047461,0.08193138,0.004100465,0.067772381,0,146.72,0,0.290322581,39:52.4,
56,56,56,01/03/1996,ID,-0.023740586,-0.978665488,0.180040354,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.062297455,0.004131101,0.071918199,-0.337320907,0.003579721,-0.001205396,-0.015253756,-0.135877827,0.044505245,0.048540891,-0.05072596,-0.123207478,0.061899106,-0.079902486,-0.053338881,0.382097432,0.360602874,-0.582457284,-0.403970468,2.07E-13,0.006459948,1996,0.5,0.122338615,0.112646974,0.152047461,0.10332775,0.007814563,0.112771114,0,2337,0,0.35483871,39:52.4,13.08
57,57,57,01/03/1996,IL,-0.029806419,-0.978665488,-0.306762267,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.074879972,-0.08813494,-0.08362338,-0.051711017,0.053530305,0.045291911,-0.019852936,1.148478068,-0.070457822,0.014161207,-0.051273551,-0.121000636,-0.81597248,-0.082401783,-0.053338881,0.026217426,-0.617549533,-0.582457284,2.475428475,0.466300557,0.003224766,1996,0.5,0.1325692,0.099695742,0.152047461,0.09565753,0.012517423,0.109307488,0,3.111,0,0.35483871,39:52.4,
58,58,58,01/03/1996,IN,-0.024403747,-0.978665488,0.949842106,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.072661254,-0.006571254,-0.421264819,-1.214909118,-0.089129748,0.012740522,-0.015249392,-0.967938549,-0.067516169,-0.368368918,-0.052591335,-0.129991047,0.410751753,-0.061562771,-0.404476055,0.018249963,0.834479162,-0.582457284,2.475428475,2.07E-13,-0.019982872,1996,0.5,0.046653654,0.069088589,0.152047461,0.09112054,0.012973992,0.068954262,0,34.33,0,0.419354839,39:52.4,11.65
59,59,59,01/03/1996,KR,-0.024937058,-0.978665488,-0.38610198,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.093501388,-0.016785211,-0.544403805,-0.289831526,-0.012008684,-0.018382942,-0.015241203,0.039970342,-0.092857058,0.75872344,-0.048482475,-0.119377522,-0.084914986,-0.099240501,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,2.07E-13,0.002561791,1996,0.5,0.19746882,0.089377942,0.152047461,0.093468726,0.005251561,0.126771828,0,782.7,0,0.322580645,39:52.4,10.5
60,60,60,01/03/1996,MX,-0.010022899,-0.978665488,-0.475208878,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.139700877,-0.039705141,-0.010283527,-0.697084361,0.116818549,-0.032935604,-0.015281146,-0.701475634,0.006781047,0.442216629,-0.052193943,-0.117674279,0.396841174,-0.052911781,-0.053338881,0.337612432,-0.468996144,-0.582457284,-0.403970468,-0.493764266,0.001180528,1996,0.5,0.15401214,0.070370741,0.152047461,0.07589418,0.742116811,0.100092354,0,7.5479,0,0.258064516,39:52.4,42.66
61,61,61,01/03/1996,MY,-0.026782221,-0.978665488,-0.467163053,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.1003245,-0.006571254,0.423257635,-0.02843387,-0.029142276,0.01432644,-0.018880105,-0.856676887,-0.28971475,0.351902179,-0.049391936,-0.121146515,0.449432453,-0.106502111,-0.988396257,0.060657427,0.668209014,-0.582457284,-0.403970468,-0.640771498,-0.005371496,1996,0.5,0.18610203,0.05637339,0.152047461,0.075950444,0.018148298,0.106141955,0,2.5368,0,0.322580645,39:52.4,6.5212
62,62,62,01/03/1996,NG,-0.029806419,-0.978665488,3.023799626,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.11906694,-0.006571254,-0.08362338,-0.051711017,-0.089129748,0.01432644,-0.015249392,2.399224872,0.678096979,-0.154113034,-0.051634745,-0.118810777,-1.671443862,-0.106490068,-1.765369859,0.189329096,0.013167766,-0.582457284,-0.403970468,0.130514708,0,1996,0.5,0.06459077,0.066162813,0.152047461,0.07526106,0.997711101,0.068671546,0,21.88662727,0,0.387096774,39:52.4,
63,63,63,01/03/1996,PE,-0.023698849,-0.978665488,-0.112343252,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.061788967,0.000613178,-0.08362338,0.750194818,-0.00903258,0.027592422,0.002790115,-0.295458742,-0.160070053,-0.182362368,-0.051863438,-0.127272943,0.118108314,-0.084369004,-0.053338881,0.026217426,-0.408713133,-0.582457284,-0.403970468,2.07E-13,0,1996,0.5,0.091830984,0.098118447,0.152047461,0.09406355,0.006593911,0.094670994,0,2.36,0,0.322580645,39:52.4,13.17
64,64,64,01/03/1996,PH,-0.02329279,-0.978665488,0.366569194,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.075315226,-0.017472246,0.66600083,-0.074307304,-0.017751329,0.020511245,-0.015249392,0.3390863,-0.143598008,0.529173105,-0.049970848,-0.11931263,-0.297409764,-0.102459946,-0.897315295,0.026217426,0.506890002,-0.582457284,-0.403970468,-0.156167391,0.000764029,1996,0.5,0.08785794,0.089028694,0.152047461,0.09133679,0.018901178,0.089407807,0,26.197,0,0.290322581,39:52.4,14.0456
65,65,65,01/03/1996,PK,-0.023411325,-0.978665488,0.465628773,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.0729854,-0.006571254,-0.169974735,-0.223210553,-0.089129748,0.025190736,-0.015249392,-0.311793925,-0.101498394,0.808872035,-0.053141507,-0.114025925,0.155831974,-0.047539745,-0.022903305,0.080688856,0.055912597,-0.582457284,-0.403970468,0.184987589,0.003488372,1996,0.5,0.08292865,0.121929862,0.152047461,0.10590494,0.00871967,0.103587816,0,34.52,0,0.387096774,39:52.4,13.79
66,66,66,01/03/1996,PL,-0.019372073,-0.978665488,-0.226857309,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.011702953,-0.006571254,-0.300868817,-0.391056844,-0.089129748,0.01432644,-0.015692578,0.270780595,-0.164517881,0.546739899,-0.048057987,-0.124937327,-0.179733168,-0.067872376,-0.81395746,0.074746518,0.055912597,-0.582457284,-0.403970468,2.07E-13,0.010150303,1996,0.5,0.06196216,0.052837087,0.152047461,0.0736734,0.003534499,0.062824215,0,2.5875,0,0.387096774,39:52.4,22.5
67,67,67,01/03/1996,RU,-0.012879591,-0.978665488,-0.173517095,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.402042358,-0.041992467,-1.430537747,-1.83449081,0.484753179,-0.000912782,-0.014936428,-2.160074343,0.771765012,-0.243114978,-0.049977242,-0.117155827,1.418810632,-0.110894382,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,2.07E-13,0.008099688,1996,0.5,0.18495849,0.087377099,0.152047461,0.0923838,0.999994703,0.12157313,0,4.854,0,0.322580645,39:52.4,36.5
68,68,68,01/03/1996,TH,-0.026532354,-0.978665488,0.053371384,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.081767254,0.016855292,-0.692441093,-1.247508964,-0.029420239,0.045221397,-0.017050216,0.06875635,-0.223413449,0.12858927,-0.049875844,-0.124967138,-0.10847025,-0.096594996,-0.053338881,-0.042662575,0.79803562,-0.582457284,2.475428475,2.07E-13,0.001985703,1996,0.5,0.2081145,0.066465277,0.152047461,0.092669845,0.00272377,0.122416542,0,25.23,0,0.35483871,39:52.4,7.06
69,69,69,01/03/1996,TR,-0.029806419,-0.978665488,0.274351065,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.270865365,-0.256075426,-0.08362338,-0.051711017,0.338862937,-0.165109083,-0.007929456,1.074432629,-0.065479179,0.150250313,-0.046784238,-0.123283669,-0.230919899,0.239324461,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,2.07E-13,0.072780756,1996,0.5,0.18650503,0.073991034,0.152047461,0.08704531,0.241161047,0.115847127,0,0.0707515,0,0.419354839,39:52.4,
70,70,70,01/03/1996,UY,-0.014456337,-0.978665488,-0.31971577,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.050893625,-0.006571254,-0.799864887,-0.119543565,-0.089129748,0.01432644,-0.015249392,-0.577997408,-0.542944726,-0.539437104,-0.049459109,-0.123721285,0.450498191,0.030233296,-0.053338881,0.026217426,0.091073668,-0.582457284,-0.403970468,-0.08135884,0.018788862,1996,0.5,0.06662889,0.079036744,0.152047461,0.0942933,0.182186311,0.07998631,0,7.537,0,0.387096774,39:52.4,33.1
71,71,71,01/03/1996,ZA,-0.023170175,-0.978665488,1.2363103,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.083392893,-0.037303078,0.24415476,-0.187779879,0.042235958,0.044086548,-0.013338115,-0.95788932,-0.122183464,-0.702462078,-0.050745768,-0.102543833,0.797511805,-0.052169511,-0.053338881,0.026217426,0.659601133,-0.582457284,-0.403970468,0.525792067,0.031084056,1996,0.5,0.40834975,0.19660027,0.152047461,0.16818178,0.154249463,0.2577106,0,3.9805,0,0.290322581,39:52.4,14.31
72,72,72,01/04/1996,AR,-0.029806419,-0.691737891,-0.311383343,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.117381121,0.00523457,-0.08362338,-0.051711017,-0.079849272,0.220288905,-0.014909702,0.513614225,0.369106042,-0.256514959,-0.053268526,-0.126760359,-0.423053021,-0.106752215,0.343123699,0.22957743,0.055912597,-0.582457284,-0.403970468,2.07E-13,-0.0005,1996,0.5,0.054607328,0.11025923,0.152047461,0.10335374,0.005404795,0.089406766,0,0.9995,0,0.451612903,39:52.4,
73,73,73,01/04/1996,BR,-0.014898733,-0.691737891,-0.296059215,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.008086457,-0.022739456,-0.524630264,-0.43616413,0.021643972,-0.006688925,-0.013553119,0.342573013,-0.113869072,0.246021497,-0.054285262,-0.12801134,-0.265033866,-0.062946194,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,0.070756702,0.00526691,1996,0.5,0.067401014,0.096085948,0.152047461,0.09956038,0.11556721,0.087682447,0,0.9925,0,0.290322581,39:52.4,32.14604327
74,74,74,01/04/1996,CL,-0.029806419,-0.691737891,-0.35425417,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.078488674,-0.006571254,-0.08362338,-0.051711017,-0.089129748,-0.040796165,-0.015249392,-0.198287243,-1.107320756,0.126516919,-0.049743053,-0.126910939,-0.036822294,-0.082522526,-1.079752438,-0.145982577,-0.601738694,-0.582457284,-0.403970468,0.021725538,-0.011733554,1996,0.5,0.060419578,0.073350953,0.152047461,0.083091825,0.004002332,0.072287452,0,406.81,0,0.322580645,39:52.4,
75,75,75,01/04/1996,CN,-0.029806419,-0.691737891,-0.452177685,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.071152847,-0.006571254,-0.08362338,-0.051711017,-0.052509562,0.01432644,-0.015055948,0.395495763,-0.058441918,-0.471658118,-0.0509526,-0.127072383,-0.343808538,-0.111071417,-0.053338881,0.026217426,0.484762377,-0.582457284,-0.403970468,0.299403836,-0.000395973,1996,0.5,0.061888196,0.129433278,0.152047461,0.11112207,0.006120701,0.100814515,0,8.3306,0,0.419354839,39:52.4,
76,76,76,01/04/1996,CO,-0.014841248,-0.691737891,-0.298729726,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.013780007,-0.006571254,-0.08362338,0.736206063,-0.089129748,0.01432644,-0.015249392,-0.396988415,-0.325074869,-0.181841641,-0.051471299,-0.126041159,0.262546565,-0.002208592,-0.053338881,0.82694744,-0.051164206,-0.582457284,-0.403970468,-1.105646088,0.009995994,1996,0.5,0.049494945,0.041578708,0.152047461,0.06908572,0.142094518,0.053386457,0,1058.9,0,0.419354839,39:52.4,32.27
77,77,77,01/04/1996,CZ,-0.024765471,-0.691737891,-0.326553159,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.075552584,-0.006571254,-0.066563047,0.030646453,-0.089129748,-0.023787274,-0.015121675,0.260401243,-0.162008055,0.238126569,-0.052591335,-0.129991047,-0.154698735,-0.068629926,-1.067265655,-0.378452581,0.004538213,-0.582457284,2.475428475,-0.077127014,0.012505028,1996,0.5,0.05201213,0.053851002,0.152047461,0.07574269,0.002369495,0.060535275,0,27.691,0,0.290322581,39:52.4,10.87
78,78,78,01/04/1996,EG,-0.029806419,-0.691737891,0.587225197,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.085869885,-0.006571254,-0.08362338,-0.051711017,-0.089129748,0.01432644,-0.015249392,0.004757324,-0.027883924,1.995376327,-0.048232578,-0.128259646,-0.078995961,-0.106207177,-0.053338881,0.026217426,-0.328790881,-0.582457284,-0.403970468,2.07E-13,0.000294724,1996,0.5,0.066133924,0.107101802,0.152047461,0.09472424,0.004147803,0.089319988,0,3.394,0,0.483870968,39:52.4,
79,79,79,01/04/1996,HU,-0.029806419,-0.691737891,-0.300071484,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.023078498,-0.006571254,-0.08362338,-0.051711017,-0.089129748,-0.020998025,-0.015240126,-0.732580628,0.103830083,0.927155975,-0.050662107,-0.126347959,0.62737003,0.016546629,-1.060089343,-0.234485369,-0.213221524,-0.582457284,-0.403970468,0.003772105,0.028421483,1996,0.5,0.041026212,0.087210211,0.152047461,0.08435014,0.010971981,0.070862187,0,150.89,0,0.290322581,39:52.4,
80,80,80,01/04/1996,ID,-0.023680299,-0.691737891,-0.282806962,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.062125938,-0.000745781,-0.108773346,-0.013844758,-0.010906286,0.047120667,-0.01524719,0.879490175,-0.10159524,-0.074256497,-0.052873058,-0.124377291,-0.645697573,-0.080671871,-0.053338881,0.382097432,0.301444142,-0.582457284,-0.403970468,2.07E-13,0.002139495,1996,0.5,0.111491665,0.099917977,0.152047461,0.10135865,0.016252497,0.104256098,0,2342,0,0.35483871,39:52.4,13.21
81,81,81,01/04/1996,IL,-0.029806419,-0.691737891,-0.302960239,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.06942548,-0.003628273,-0.08362338,-0.051711017,-0.010532478,0.017504486,-0.01313855,0.951034399,-0.080456805,0.152478721,-0.050889242,-0.122149274,-0.511576624,-0.067647708,-0.053338881,0.026217426,-0.554202202,-0.582457284,2.475428475,0.087195126,0.025715204,1996,0.5,0.087534264,0.078411153,0.152047461,0.085345685,0.004311979,0.083763701,0,3.191,0,0.35483871,39:52.4,
82,82,82,01/04/1996,IN,-0.021899504,-0.691737891,0.735340444,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.074676716,-0.006571254,0.317861616,1.714264266,-0.089129748,0.038724162,-0.015249392,-0.40739897,-0.066475303,-0.368368918,-0.052591335,-0.129991047,0.235087813,-0.056624708,-0.404476055,0.018249963,0.491909873,-0.582457284,-0.403970468,2.07E-13,0.005534518,1996,0.5,0.056286894,0.11211654,0.152047461,0.104764074,0.030606089,0.091055836,0,34.52,0,0.419354839,39:52.4,17.05
83,83,83,01/04/1996,KR,-0.024797933,-0.691737891,-0.372529928,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.093580086,0.014513956,-0.498166323,0.057144073,-0.023814321,0.044833318,-0.015278204,0.490295675,-0.102244935,0.338038855,-0.050696113,-0.120421738,-0.44308765,-0.095405335,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,2.07E-13,-0.005110502,1996,0.5,0.2598652,0.088215409,0.152047461,0.09600419,0.007692073,0.148028264,0,778.70001,0,0.322580645,39:52.4,10.8
