;year;ISO2 Code;ENDE_XDC_USD_RATE;exchange_change;exchange_change_12m;pred;precrisis;<0.1;>0.1;>0.2;>0.3;>0.4;>0.5;>0.6;>0.7;>0.8;>0.9;;;;;;;;;;;;;
2388;01/12/1994;RU;3.55;0;1.846832398;0.681896;1;;0;0;0;0;0;0;;;;;;;;;;;;;;;;
2389;01/12/1994;SD;0.400016001;0.012238936;0.840033601;0.6427701;1;;0.012238936;0.012238936;0.012238936;0.012238936;0.012238936;0.012238936;;;;;;;;;;;;;;;;
2390;01/12/1994;SG;1.4607;-0.004962273;-0.091604478;0.01047472;0;-0.004962273;;;;;;;;;;;;;;;;;;;;;;
2391;01/12/1994;TH;25.09;0.005216693;-0.017619421;0.08750491;0;0.005216693;;;;;;;;;;;;;;;;;;;;;;
2392;01/12/1994;TR;0.038726;0.013957444;1.675829779;0.19327359;0;;0.013957444;;;;;;;;;;;;;;;;;;;;;
2393;01/12/1994;TZ;523.453;-0.001712423;0.090820696;0.023566041;0;-0.001712423;;;;;;;;;;;;;;;;;;;;;;
2394;01/12/1994;UA;1.042;0.381679389;7.263283109;0.43555915;0;;0.381679389;0.381679389;0.381679389;0.381679389;;;;;;;;;;;;;;;;;;
2395;01/12/1994;UG;926.77;0.007107174;-0.179958413;0.018864255;0;0.007107174;;;;;;;;;;;;;;;;;;;;;;
2396;01/12/1994;UY;5.601;0.023760906;0.268342391;0.045719486;0;0.023760906;;;;;;;;;;;;;;;;;;;;;;
2398;01/12/1994;VN;11051;0.002543836;0.019229882;0.03578717;0;0.002543836;;;;;;;;;;;;;;;;;;;;;;
2399;01/12/1994;ZA;3.5435;0.014275517;0.042972774;0.0500373;0;0.014275517;;;;;;;;;;;;;;;;;;;;;;
2400;01/01/1995;AF;34.63;0;-0.182594971;0.5416528;1;;0;0;0;0;0;;;;;;;;;;;;;;;;;
2401;01/01/1995;AO;0.000539827;0.082854202;82.05030769;0.9589583;1;;0.082854202;0.082854202;0.082854202;0.082854202;0.082854202;0.082854202;0.082854202;0.082854202;0.082854202;;;;;;;;;;;;;
2402;01/01/1995;AR;1;0.000801041;0.001502253;0.1611787;0;;0.000801041;;;;;;;;;;;;;;;;;;;;;
2403;01/01/1995;AZ;0.858;1.61375;35.3559322;0.33262143;0;;1.61375;1.61375;1.61375;;;;;;;;;;;;;;;;;;;
2404;01/01/1995;BD;40.25;0;0.004492139;0.024684548;0;0;;;;;;;;;;;;;;;;;;;;;;
2405;01/01/1995;BG;0.066653;0.015068809;0.835008122;0.67006844;0;;0.015068809;0.015068809;0.015068809;0.015068809;0.015068809;0.015068809;;;;;;;;;;;;;;;;
2406;01/01/1995;BR;0.842;0.001183432;4.048401866;0.1340042;0;;0.001183432;;;;;;;;;;;;;;;;;;;;;
2407;01/01/1995;CD;0.036999996;0.015625;73;0.947873;1;;0.015625;0.015625;0.015625;0.015625;0.015625;0.015625;0.015625;0.015625;0.015625;;;;;;;;;;;;;
2408;01/01/1995;CL;409.87;-0.029632831;-0.048252641;0.006808873;0;-0.029632831;;;;;;;;;;;;;;;;;;;;;;
2409;01/01/1995;CO;859.29999;0.002701941;-0.072030248;0.03322598;0;0.002701941;;;;;;;;;;;;;;;;;;;;;;
2410;01/01/1995;CR;167.21;0.009047008;0.09696254;0.033294056;0;0.009047008;;;;;;;;;;;;;;;;;;;;;;
2411;01/01/1995;CZ;27.525;-0.002985817;-0.083721704;0.02701323;0;-0.002985817;;;;;;;;;;;;;;;;;;;;;;
2412;01/01/1995;DO;12.87;0;0.0296;0.038209207;0;0;;;;;;;;;;;;;;;;;;;;;;
2413;01/01/1995;DZ;42.6;0.009221046;0.76884589;0.07208593;0;0.009221046;;;;;;;;;;;;;;;;;;;;;;
2414;01/01/1995;EG;3.392;-0.001766264;0.004441812;0.052657474;0;-0.001766264;;;;;;;;;;;;;;;;;;;;;;
2415;01/01/1995;ET;5.97;0;0.194;0.02035462;0;0;;;;;;;;;;;;;;;;;;;;;;
2416;01/01/1995;GH;0.106382979;0.010526316;0.170212766;0.054085;0;0.010526316;;;;;;;;;;;;;;;;;;;;;;
2417;01/01/1995;GT;5.70705;0.006537963;-0.032084908;0.06951185;0;0.006537963;;;;;;;;;;;;;;;;;;;;;;
2418;01/01/1995;HR;5.4954;-0.012144825;-0.160245572;0.020960057;0;-0.012144825;;;;;;;;;;;;;;;;;;;;;;
2419;01/01/1995;HU;110.64;-0.006462616;0.0854508;0.035217576;0;-0.006462616;;;;;;;;;;;;;;;;;;;;;;
2420;01/01/1995;ID;2207;0.003191974;0.04005655;0.038362548;0;0.003191974;;;;;;;;;;;;;;;;;;;;;;
2421;01/01/1995;IL;2.998;-0.004289014;0.003682625;0.03499578;0;-0.004289014;;;;;;;;;;;;;;;;;;;;;;
2422;01/01/1995;IN;31.37;-0.000318573;0;0.018499788;0;-0.000318573;;;;;;;;;;;;;;;;;;;;;;
2423;01/01/1995;IQ;1938.662266;0;0;0.050915897;0;0;;;;;;;;;;;;;;;;;;;;;;
2424;01/01/1995;IR;1747.0424;-0.009150394;-0.00214867;0.077330664;0;-0.009150394;;;;;;;;;;;;;;;;;;;;;;
2425;01/01/1995;KE;44.4667;-0.024133908;-0.34284532;0.017428705;0;-0.024133908;;;;;;;;;;;;;;;;;;;;;;
2426;01/01/1995;KR;786.7;-0.00705022;-0.026481847;0.04101883;0;-0.00705022;;;;;;;;;;;;;;;;;;;;;;
2427;01/01/1995;KZ;56.82;0.041458733;4.305322129;0.16022286;0;;0.041458733;;;;;;;;;;;;;;;;;;;;;
2428;01/01/1995;LK;50.13;0.011126846;0.012011709;0.01760467;0;0.011126846;;;;;;;;;;;;;;;;;;;;;;
2429;01/01/1995;MA;8.8002;-0.005273617;-0.087532661;0.02805633;0;-0.005273617;;;;;;;;;;;;;;;;;;;;;;
2430;01/01/1995;MM;5.8294;0.003058624;-0.062458285;0.027597206;0;0.003058624;;;;;;;;;;;;;;;;;;;;;;
2431;01/01/1995;MX;5.695;0.543567743;0.833370891;0.3286729;0;;0.543567743;0.543567743;0.543567743;;;;;;;;;;;;;;;;;;;
2432;01/01/1995;MY;2.5565;0.000977517;-0.074402607;0.00877687;0;0.000977517;;;;;;;;;;;;;;;;;;;;;;
2433;01/01/1995;NG;21.99600553;0;4.40E-06;0.04664903;0;0;;;;;;;;;;;;;;;;;;;;;;
2434;01/01/1995;PH;24.573;0.022572135;-0.112118803;0.018402677;0;0.022572135;;;;;;;;;;;;;;;;;;;;;;
2435;01/01/1995;PK;30.86;0.003257329;0.019828156;0.024922531;0;0.003257329;;;;;;;;;;;;;;;;;;;;;;
2436;01/01/1995;PL;2.4325;0.04211986;0.141866567;0.027108693;0;0.04211986;;;;;;;;;;;;;;;;;;;;;;
2437;01/01/1995;PY;1942.02;0.001415207;0.039057902;0.007850424;0;0.001415207;;;;;;;;;;;;;;;;;;;;;;
2438;01/01/1995;RU;4.004;0.367488444;2.210906175;0.6749006;0;;0.367488444;0.367488444;0.367488444;0.367488444;0.367488444;0.367488444;;;;;;;;;;;;;;;;
2439;01/01/1995;SD;0.423746769;0.013200528;0.970380101;0.6546383;1;;0.013200528;0.013200528;0.013200528;0.013200528;0.013200528;0.013200528;;;;;;;;;;;;;;;;
2440;01/01/1995;SG;1.4523;-0.002117776;-0.089923549;0.008815625;0;-0.002117776;;;;;;;;;;;;;;;;;;;;;;
2441;01/01/1995;TH;25.02;0.001596806;-0.018053375;0.08503504;0;0.001596806;;;;;;;;;;;;;;;;;;;;;;
2442;01/01/1995;TR;0.0404335;0.065086154;1.347950962;0.12679207;0;;0.065086154;;;;;;;;;;;;;;;;;;;;;
2443;01/01/1995;TZ;538.3719;-0.003428817;0.106064008;0.019555492;0;-0.003428817;;;;;;;;;;;;;;;;;;;;;;
2444;01/01/1995;UA;1.172;-0.040515654;8.294210944;0.148173;0;;-0.040515654;;;;;;;;;;;;;;;;;;;;;
2445;01/01/1995;UG;925.41;0.001567025;-0.114016276;0.025781468;0;0.001567025;;;;;;;;;;;;;;;;;;;;;;
2446;01/01/1995;UY;5.717;0.015593835;0.270162186;0.05207817;0;0.015593835;;;;;;;;;;;;;;;;;;;;;;
2448;01/01/1995;VN;11045;0.001449932;0.016566958;0.03578717;0;0.001449932;;;;;;;;;;;;;;;;;;;;;;
2449;01/01/1995;ZA;3.5345;-0.002533427;0.032724617;0.044982903;0;-0.002533427;;;;;;;;;;;;;;;;;;;;;;
2450;01/02/1995;AF;34.63;-0.181614085;-0.182594971;0.47830778;1;;-0.181614085;-0.181614085;-0.181614085;-0.181614085;;;;;;;;;;;;;;;;;;
2451;01/02/1995;AO;0.000572507;0.060018222;31.0983965;0.9589583;1;;0.060018222;0.060018222;0.060018222;0.060018222;0.060018222;0.060018222;0.060018222;0.060018222;0.060018222;;;;;;;;;;;;;
2452;01/02/1995;AR;1;0.00050025;0.00050025;0.1611787;0;;0.00050025;;;;;;;;;;;;;;;;;;;;;
2453;01/02/1995;AZ;0.875;0.025824964;36.07627119;0.28239796;0;;0.025824964;0.025824964;;;;;;;;;;;;;;;;;;;;
2454;01/02/1995;BD;40.25;0;0.002990282;0.0215944;0;0;;;;;;;;;;;;;;;;;;;;;;
2455;01/02/1995;BG;0.065641;0.00966447;0.756703955;0.46923637;0;;0.00966447;0.00966447;0.00966447;0.00966447;;;;;;;;;;;;;;;;;;
2456;01/02/1995;BR;0.852;-0.004728132;2.675582399;0.09585996;0;-0.004728132;;;;;;;;;;;;;;;;;;;;;;
2457;01/02/1995;CD;0.029999997;0.138461538;27.57142857;0.95423734;1;;0.138461538;0.138461538;0.138461538;0.138461538;0.138461538;0.138461538;0.138461538;0.138461538;0.138461538;;;;;;;;;;;;;
2458;01/02/1995;CL;410.73;0.014303744;-0.043635178;0.007608109;0;0.014303744;;;;;;;;;;;;;;;;;;;;;;
2459;01/02/1995;CO;856.98999;0.033719453;-0.078436012;0.056833234;0;0.033719453;;;;;;;;;;;;;;;;;;;;;;
2460;01/02/1995;CR;169.54;0.012964197;0.108032155;0.029158339;0;0.012964197;;;;;;;;;;;;;;;;;;;;;;
2461;01/02/1995;CZ;26.856;-0.018681593;-0.100873816;0.06049416;0;-0.018681593;;;;;;;;;;;;;;;;;;;;;;
2462;01/02/1995;DO;12.87;0;0.0296;0.04357105;0;0;;;;;;;;;;;;;;;;;;;;;;
2463;01/02/1995;DZ;43.7315;-0.006819374;0.827193455;0.0491835;0;-0.006819374;;;;;;;;;;;;;;;;;;;;;;
2464;01/02/1995;EG;3.391;0.000294898;0.003254438;0.02571742;0;0.000294898;;;;;;;;;;;;;;;;;;;;;;
2465;01/02/1995;ET;5.94;0.003361345;0.188;0.01917354;0;0.003361345;;;;;;;;;;;;;;;;;;;;;;
2466;01/02/1995;GH;0.106382979;0.010638298;0.138297872;0.061532144;0;0.010638298;;;;;;;;;;;;;;;;;;;;;;
2467;01/02/1995;GT;5.69906;0.010360218;-0.0230395;0.05771168;0;0.010360218;;;;;;;;;;;;;;;;;;;;;;
2468;01/02/1995;HR;5.2908;-0.0236822;-0.143608979;0.012971357;0;-0.0236822;;;;;;;;;;;;;;;;;;;;;;
2469;01/02/1995;HU;111.74;-0.000451712;0.077219705;0.04424004;0;-0.000451712;;;;;;;;;;;;;;;;;;;;;;
2470;01/02/1995;ID;2212;0.003181818;0.035095929;0.037467953;0;0.003181818;;;;;;;;;;;;;;;;;;;;;;
2471;01/02/1995;IL;2.988;-0.006626905;0.004369748;0.023724021;0;-0.006626905;;;;;;;;;;;;;;;;;;;;;;
2472;01/02/1995;IN;31.43;-0.000318674;0.001912655;0.018499788;0;-0.000318674;;;;;;;;;;;;;;;;;;;;;;
2473;01/02/1995;IQ;1938.662266;0;0;0.050915897;0;0;;;;;;;;;;;;;;;;;;;;;;
2474;01/02/1995;IR;1750.6805;0.006378453;0.003547739;0.08238162;0;0.006378453;;;;;;;;;;;;;;;;;;;;;;
2475;01/02/1995;KE;44.4361;-0.008300828;-0.338012642;0.022188397;0;-0.008300828;;;;;;;;;;;;;;;;;;;;;;
2476;01/02/1995;KR;786;-0.002535818;-0.020682781;0.04101883;0;-0.002535818;;;;;;;;;;;;;;;;;;;;;;
2477;01/02/1995;KZ;59.7;0.047180243;4.155440415;0.16022286;0;;0.047180243;;;;;;;;;;;;;;;;;;;;;
2478;01/02/1995;LK;50.17;0.0030012;0.019684359;0.010308116;0;0.0030012;;;;;;;;;;;;;;;;;;;;;;
2479;01/02/1995;MA;8.7072;-0.017790973;-0.089052561;0.02805633;0;-0.017790973;;;;;;;;;;;;;;;;;;;;;;
2480;01/02/1995;MM;5.745;-0.012468236;-0.066946014;0.026135221;0;-0.012468236;;;;;;;;;;;;;;;;;;;;;;
2481;01/02/1995;MX;5.8375;0.069483568;0.819953235;0.1783235;0;;0.069483568;;;;;;;;;;;;;;;;;;;;;
2482;01/02/1995;MY;2.5545;-0.001367187;-0.063599707;0.007111126;0;-0.001367187;;;;;;;;;;;;;;;;;;;;;;
2483;01/02/1995;NG;21.88610036;-6.16E-05;-0.004992219;0.027885254;0;-6.15888E-05;;;;;;;;;;;;;;;;;;;;;;
2484;01/02/1995;PH;25.732;0.006347776;-0.071080466;0.025552424;0;0.006347776;;;;;;;;;;;;;;;;;;;;;;
2485;01/02/1995;PK;30.88;0.001948052;0.013455858;0.02128627;0;0.001948052;;;;;;;;;;;;;;;;;;;;;;
2486;01/02/1995;PL;2.4194;0.013430912;0.120752087;0.027108693;0;0.013430912;;;;;;;;;;;;;;;;;;;;;;
2487;01/02/1995;PY;1957.29;0.008998805;0.036359882;0.009503561;0;0.008998805;;;;;;;;;;;;;;;;;;;;;;
2488;01/02/1995;RU;4.407;0.127887324;2.534081796;0.42927232;0;;0.127887324;0.127887324;0.127887324;0.127887324;;;;;;;;;;;;;;;;;;
2489;01/02/1995;SD;0.450470742;0.059324548;1.094643903;0.5595646;1;;0.059324548;0.059324548;0.059324548;0.059324548;0.059324548;;;;;;;;;;;;;;;;;
2490;01/02/1995;SG;1.4495;-0.005750667;-0.084275697;0.008815625;0;-0.005750667;;;;;;;;;;;;;;;;;;;;;;
2491;01/02/1995;TH;24.95;-0.002789956;-0.013444049;0.06957815;0;-0.002789956;;;;;;;;;;;;;;;;;;;;;;
2492;01/02/1995;TR;0.0413735;0.044091825;1.2634803;0.12679207;0;;0.044091825;;;;;;;;;;;;;;;;;;;;;
2493;01/02/1995;TZ;544.6683;0.028500935;0.090424844;0.026551947;0;0.028500935;;;;;;;;;;;;;;;;;;;;;;
2494;01/02/1995;UA;1.262;0.124760077;9.007930214;0.11739057;0;;0.124760077;;;;;;;;;;;;;;;;;;;;;
2495;01/02/1995;UG;926.64;-0.001467462;-0.151956657;0.014771974;0;-0.001467462;;;;;;;;;;;;;;;;;;;;;;
2496;01/02/1995;UY;5.817;0.020710587;0.26594124;0.060633935;0;0.020710587;;;;;;;;;;;;;;;;;;;;;;
2498;01/02/1995;VN;11056;-0.000542937;0.014963738;0.023537269;0;-0.000542937;;;;;;;;;;;;;;;;;;;;;;
2499;01/02/1995;ZA;3.5995;-0.002539862;0.035976399;0.06957815;0;-0.002539862;;;;;;;;;;;;;;;;;;;;;;
2500;01/03/1995;AF;34.63;0;-0.181614085;0.5416528;1;;0;0;0;0;0;;;;;;;;;;;;;;;;;
2501;01/03/1995;AO;0.000598857;0.060537913;16.1102;0.9589583;1;;0.060537913;0.060537913;0.060537913;0.060537913;0.060537913;0.060537913;0.060537913;0.060537913;0.060537913;;;;;;;;;;;;;
2502;01/03/1995;AR;1;0;0.00050025;0.29004493;0;;0;0;;;;;;;;;;;;;;;;;;;;
2503;01/03/1995;AZ;0.876;0.01981352;24.43554007;0.18100469;0;;0.01981352;;;;;;;;;;;;;;;;;;;;;
2504;01/03/1995;BD;40.1;0;-0.003726708;0.0215944;0;0;;;;;;;;;;;;;;;;;;;;;;
2505;01/03/1995;BG;0.066156;-0.015183113;0.018693604;0.33885142;0;;-0.015183113;-0.015183113;-0.015183113;;;;;;;;;;;;;;;;;;;
2506;01/03/1995;BR;0.896;0.011876485;1.697775758;0.43014947;0;;0.011876485;0.011876485;0.011876485;0.011876485;;;;;;;;;;;;;;;;;;
2507;01/03/1995;CD;0.035999996;-0.189189189;19.57142857;0.944369;1;;-0.189189189;-0.189189189;-0.189189189;-0.189189189;-0.189189189;-0.189189189;-0.189189189;-0.189189189;-0.189189189;;;;;;;;;;;;;
2508;01/03/1995;CL;405.22;0.002098226;-0.051007026;0.006282592;0;0.002098226;;;;;;;;;;;;;;;;;;;;;;
2509;01/03/1995;CO;880.22998;-0.002688235;0.072431078;0.027559206;0;-0.002688235;;;;;;;;;;;;;;;;;;;;;;
2510;01/03/1995;CR;172.36;0.013934573;0.119438852;0.039002772;0;0.013934573;;;;;;;;;;;;;;;;;;;;;;
2511;01/03/1995;CZ;25.817;-0.024305177;-0.121990205;0.06049416;0;-0.024305177;;;;;;;;;;;;;;;;;;;;;;
2512;01/03/1995;DO;12.87;0;0.0296;0.04357105;0;0;;;;;;;;;;;;;;;;;;;;;;
2513;01/03/1995;DZ;43.57;0.026561033;0.679347533;0.054682862;0;0.026561033;;;;;;;;;;;;;;;;;;;;;;
2514;01/03/1995;EG;3.389;-0.000294811;0.002662722;0.024352528;0;-0.000294811;;;;;;;;;;;;;;;;;;;;;;
2515;01/03/1995;ET;5.94;-0.005025126;0.188;0.018149484;0;-0.005025126;;;;;;;;;;;;;;;;;;;;;;
2516;01/03/1995;GH;0.111111111;0;0.188888889;0.07170503;0;0;;;;;;;;;;;;;;;;;;;;;;
2517;01/03/1995;GT;5.71328;-0.001400023;-0.017114073;0.05408413;0;-0.001400023;;;;;;;;;;;;;;;;;;;;;;
2518;01/03/1995;HR;4.9972;-0.037231139;-0.18597622;0.012971357;0;-0.037231139;;;;;;;;;;;;;;;;;;;;;;
2519;01/03/1995;HU;119.72;0.009942155;0.169140625;0.07048566;0;0.009942155;;;;;;;;;;;;;;;;;;;;;;
2520;01/03/1995;ID;2219;0.002265519;0.035464302;0.030849569;0;0.002265519;;;;;;;;;;;;;;;;;;;;;;
2521;01/03/1995;IL;2.968;-0.003335557;-0.000336814;0.023724021;0;-0.003335557;;;;;;;;;;;;;;;;;;;;;;
2522;01/03/1995;IN;31.5;0.001912655;0.004144087;0.019543223;0;0.001912655;;;;;;;;;;;;;;;;;;;;;;
2523;01/03/1995;IQ;1938.662266;0;0;0.07369128;0;0;;;;;;;;;;;;;;;;;;;;;;
2524;01/03/1995;IR;1743.7552;0.002082434;-0.000980082;0.068933666;0;0.002082434;;;;;;;;;;;;;;;;;;;;;;
2525;01/03/1995;KE;43.5522;-0.000688155;-0.328500218;0.026447015;0;-0.000688155;;;;;;;;;;;;;;;;;;;;;;
2526;01/03/1995;KR;771.5;-0.000889793;-0.043397396;0.027186414;0;-0.000889793;;;;;;;;;;;;;;;;;;;;;;
2527;01/03/1995;KZ;61.2;0.050686378;2.084677419;0.14264685;0;;0.050686378;;;;;;;;;;;;;;;;;;;;;
2528;01/03/1995;LK;49.93;0.000797925;0.017629675;0.010308116;0;0.000797925;;;;;;;;;;;;;;;;;;;;;;
2529;01/03/1995;MA;8.3863;-0.010567942;-0.107460622;0.034011807;0;-0.010567942;;;;;;;;;;;;;;;;;;;;;;
2530;01/03/1995;MM;5.5204;-0.014478334;-0.094407717;0.0764116;0;-0.014478334;;;;;;;;;;;;;;;;;;;;;;
2531;01/03/1995;MX;6.8175;0.025021949;1.029138639;0.37746063;0;;0.025021949;0.025021949;0.025021949;;;;;;;;;;;;;;;;;;;
2532;01/03/1995;MY;2.5368;-0.00078232;-0.050953984;0.008015519;0;-0.00078232;;;;;;;;;;;;;;;;;;;;;;
2533;01/03/1995;NG;21.88610036;-0.004996597;-0.004992219;0.05042125;0;-0.004996597;;;;;;;;;;;;;;;;;;;;;;
2534;01/03/1995;PH;25.987;0.047165588;-0.057246508;0.03177726;0;0.047165588;;;;;;;;;;;;;;;;;;;;;;
2535;01/03/1995;PK;30.88;0.000648088;0.012459016;0.019235177;0;0.000648088;;;;;;;;;;;;;;;;;;;;;;
2536;01/03/1995;PL;2.402;-0.005385406;0.096319729;0.021266682;0;-0.005385406;;;;;;;;;;;;;;;;;;;;;;
2537;01/03/1995;PY;1968.07;0.007862947;0.032354345;0.012310627;0;0.007862947;;;;;;;;;;;;;;;;;;;;;;
2538;01/03/1995;RU;4.897;0.100649351;1.793496863;0.42927232;0;;0.100649351;0.100649351;0.100649351;0.100649351;;;;;;;;;;;;;;;;;;
2539;01/03/1995;SD;0.510230114;0.063065904;1.372519006;0.49363732;1;;0.063065904;0.063065904;0.063065904;0.063065904;;;;;;;;;;;;;;;;;;
2540;01/03/1995;SG;1.4191;-0.001927976;-0.095653836;0.005710278;0;-0.001927976;;;;;;;;;;;;;;;;;;;;;;
2541;01/03/1995;TH;24.74;-0.002797762;-0.019421324;0.08078303;0;-0.002797762;;;;;;;;;;;;;;;;;;;;;;
2542;01/03/1995;TR;0.041831;0.023248049;0.887695839;0.13313332;0;;0.023248049;;;;;;;;;;;;;;;;;;;;;
2543;01/03/1995;TZ;544.5396;0.011695261;0.101399454;0.047157675;0;0.011695261;;;;;;;;;;;;;;;;;;;;;;
2544;01/03/1995;UA;1.301;0.076791809;9.317208565;0.10132603;0;;0.076791809;;;;;;;;;;;;;;;;;;;;;
2545;01/03/1995;UG;927.06;0.001329141;-0.100448291;0.025781468;0;0.001329141;;;;;;;;;;;;;;;;;;;;;;
2546;01/03/1995;UY;5.919;0.017491691;0.2631242;0.03035208;0;0.017491691;;;;;;;;;;;;;;;;;;;;;;
2548;01/03/1995;VN;11050;0.000995926;0.009593422;0.02383561;0;0.000995926;;;;;;;;;;;;;;;;;;;;;;
2549;01/03/1995;ZA;3.5905;0.018390154;0.031901135;0.09907177;0;0.018390154;;;;;;;;;;;;;;;;;;;;;;
2550;01/04/1995;AF;34.63;0;-0.181614085;0.5416528;1;;0;0;0;0;0;;;;;;;;;;;;;;;;;
2551;01/04/1995;AO;0.000855777;0.046025638;11.65549164;0.9589583;1;;0.046025638;0.046025638;0.046025638;0.046025638;0.046025638;0.046025638;0.046025638;0.046025638;0.046025638;;;;;;;;;;;;;
2552;01/04/1995;AR;1;0;0.001502253;0.24009813;0;;0;0;;;;;;;;;;;;;;;;;;;;
2553;01/04/1995;AZ;0.881;0.001142857;24.58072009;0.12559623;0;;0.001142857;;;;;;;;;;;;;;;;;;;;;
2554;01/04/1995;BD;40.1;-0.003726708;-0.003726708;0.016835084;0;-0.003726708;;;;;;;;;;;;;;;;;;;;;;
2555;01/04/1995;BG;0.065237;0.007845706;0.146862859;0.39610082;0;;0.007845706;0.007845706;0.007845706;;;;;;;;;;;;;;;;;;;
2556;01/04/1995;BR;0.913;0.051643192;0.9279648;0.37607887;0;;0.051643192;0.051643192;0.051643192;;;;;;;;;;;;;;;;;;;
2557;01/04/1995;CD;0.041499995;0.2;13.31034483;0.95423734;1;;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;;;;;;;;;;;;;
2558;01/04/1995;CL;388.2;-0.013415139;-0.090866511;0.005942866;0;-0.013415139;;;;;;;;;;;;;;;;;;;;;;
2559;01/04/1995;CO;876.21002;0.027118158;0.046458325;0.035067856;0;0.027118158;;;;;;;;;;;;;;;;;;;;;;
2560;01/04/1995;CR;174.44;0.016633243;0.130378434;0.039002772;0;0.016633243;;;;;;;;;;;;;;;;;;;;;;
2561;01/04/1995;CZ;25.742;-0.038687817;-0.125641113;0.02701323;0;-0.038687817;;;;;;;;;;;;;;;;;;;;;;
2562;01/04/1995;DO;12.87;0;0.0296;0.038209207;0;0;;;;;;;;;;;;;;;;;;;;;;
2563;01/04/1995;DZ;44.784;-0.00369299;0.244172802;0.039264552;0;-0.00369299;;;;;;;;;;;;;;;;;;;;;;
2564;01/04/1995;EG;3.392;-0.000589797;0.002660361;0.034137174;0;-0.000589797;;;;;;;;;;;;;;;;;;;;;;
2565;01/04/1995;ET;5.94;0;0.157894737;0.02327158;0;0;;;;;;;;;;;;;;;;;;;;;;
2566;01/04/1995;GH;0.113636364;0.044444444;0.215909091;0.061532144;0;0.044444444;;;;;;;;;;;;;;;;;;;;;;
2567;01/04/1995;GT;5.70708;0.002495148;-0.013199802;0.04807983;0;0.002495148;;;;;;;;;;;;;;;;;;;;;;
2568;01/04/1995;HR;4.9518;-0.055492553;-0.194105405;0.036745872;0;-0.055492553;;;;;;;;;;;;;;;;;;;;;;
2569;01/04/1995;HU;121.1;0.071415787;0.184583782;0.083925776;0;0.071415787;;;;;;;;;;;;;;;;;;;;;;
2570;01/04/1995;ID;2227;0.003164557;0.036295952;0.02696858;0;0.003164557;;;;;;;;;;;;;;;;;;;;;;
2571;01/04/1995;IL;2.961;-0.00669344;-0.013;0.023724021;0;-0.00669344;;;;;;;;;;;;;;;;;;;;;;
2572;01/04/1995;IN;31.39;0.002227171;0.000637552;0.022888688;0;0.002227171;;;;;;;;;;;;;;;;;;;;;;
2573;01/04/1995;IQ;1938.662266;0;0;0.07369128;0;0;;;;;;;;;;;;;;;;;;;;;;
2574;01/04/1995;IR;1750.6023;-0.003955776;0.006718135;0.077330664;0;-0.003955776;;;;;;;;;;;;;;;;;;;;;;
2575;01/04/1995;KE;45.8867;-0.019891485;-0.244915691;0.026447015;0;-0.019891485;;;;;;;;;;;;;;;;;;;;;;
2576;01/04/1995;KR;761.8;-0.018447837;-0.056594427;0.04101883;0;-0.018447837;;;;;;;;;;;;;;;;;;;;;;
2577;01/04/1995;KZ;62.8;0.025125628;1.098930481;0.10758676;0;;0.025125628;;;;;;;;;;;;;;;;;;;;;
2578;01/04/1995;LK;49.76;-0.004783735;0.014785357;0.009752848;0;-0.004783735;;;;;;;;;;;;;;;;;;;;;;
2579;01/04/1995;MA;8.3989;-0.036854557;-0.102489848;0.034011807;0;-0.036854557;;;;;;;;;;;;;;;;;;;;;;
2580;01/04/1995;MM;5.54405;-0.039094865;-0.087083601;0.047229253;0;-0.039094865;;;;;;;;;;;;;;;;;;;;;;
2581;01/04/1995;MX;5.785;0.167880086;0.770575093;0.14960633;0;;0.167880086;;;;;;;;;;;;;;;;;;;;;
2582;01/04/1995;MY;2.4715;-0.006928949;-0.080543155;0.005875669;0;-0.006928949;;;;;;;;;;;;;;;;;;;;;;
2583;01/04/1995;NG;21.88610036;0;-0.004992219;0.04664903;0;0;;;;;;;;;;;;;;;;;;;;;;
2584;01/04/1995;PH;26.021;0.00990984;-0.046046119;0.022926738;0;0.00990984;;;;;;;;;;;;;;;;;;;;;;
2585;01/04/1995;PK;30.86;0;0.0101473;0.022793356;0;0;;;;;;;;;;;;;;;;;;;;;;
2586;01/04/1995;PL;2.4;-0.007191866;0.087136491;0.031408474;0;-0.007191866;;;;;;;;;;;;;;;;;;;;;;
2587;01/04/1995;PY;1968.23;0.005507615;0.034005779;0.012310627;0;0.005507615;;;;;;;;;;;;;;;;;;;;;;
2588;01/04/1995;RU;5.1;0.111186748;1.909298346;0.09846796;0;0.111186748;;;;;;;;;;;;;;;;;;;;;;
2589;01/04/1995;SD;0.520833333;0.13265983;1.39578125;0.5255997;1;;0.13265983;0.13265983;0.13265983;0.13265983;0.13265983;;;;;;;;;;;;;;;;;
2590;01/04/1995;SG;1.3923;-0.020972749;-0.104572641;0.005710278;0;-0.020972749;;;;;;;;;;;;;;;;;;;;;;
2591;01/04/1995;TH;24.58;-0.008416834;-0.023052464;0.12556086;0;;-0.008416834;;;;;;;;;;;;;;;;;;;;;
2592;01/04/1995;TR;0.042374;0.011057803;0.241880329;0.15032102;0;;0.011057803;;;;;;;;;;;;;;;;;;;;;
2593;01/04/1995;TZ;550.6479;-0.000236291;0.10076017;0.044834957;0;-0.000236291;;;;;;;;;;;;;;;;;;;;;;
