year;FIMM_PA;BCAXF_BP6_USD;NGDP_R_K_IX;credit_private;debt_service;month;couprisk;gdp_growth;credit_growth;inflation;stock_growth;exchange_change;exchange_12a;industrial_growth;commodities_growth;reserves_gdp;imports_gdp;exports_gdp;year2;Country_AF;Country_BD;Country_BO;Country_BR;Country_CH;Country_CL;Country_CO;Country_CR;Country_DZ;Country_EC;Country_EG;Country_ET;Country_GH;Country_ID;Country_IN;Country_KR;Country_MA;Country_MM;Country_MX;Country_MY;Country_NG;Country_PH;Country_PK;Country_PY;Country_RU;Country_SA;Country_SD;Country_TH;Country_TR;Country_TZ;Country_UA;Country_UG;Country_UY;Country_UZ;Country_VN;Country_ZA
01/11/2010;-1.020721733;1.191606294;0.610055256;0.708406734;-0.344758342;1.313987047;-0.836366783;-0.36867913;-1.472057058;-0.879769051;0.803004756;0.418033565;-0.735889157;;1.352683272;0.978019401;0.315793275;0.636570244;20101101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/12/2010;-1.094826137;1.191606294;0.610055256;0.708406734;-0.344758342;1.60418283;0.221321634;-0.36867913;-1.472057058;-0.923756532;0.189573679;-1.773721723;-1.133721696;;1.415759821;0.997103713;0.076528421;0.572123177;20101201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/01/2011;-1.097216602;-0.404548168;0.610055256;0.638880203;-0.53233089;-1.587970775;-0.703312083;-0.36867913;-1.402736561;-0.844501897;0.053130978;1.789961314;-0.798123807;;1.375013833;1.106501777;0.23940128;0.285955967;20110101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/02/2011;-1.099607067;-0.404548168;0.610055256;0.638880203;-0.53233089;-1.297774993;-0.733506436;-0.36867913;-1.402736561;-0.850400578;0.118244023;-0.83604444;-1.107371278;;1.518451595;1.190571598;0.39371497;0.507473903;20110201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/03/2011;-1.101997531;-0.404548168;0.610055256;0.638880203;-0.53233089;-1.00757921;-0.714803844;-0.36867913;-1.402736561;-0.737889351;-0.997256881;-0.713157084;-0.955041577;;1.225039182;1.295176437;0.50790999;0.765528312;20110301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/04/2011;-1.101997531;-0.021392318;0.610055256;0.592529182;-0.719903437;-0.717383428;-0.670666014;-0.36867913;-1.166013167;-0.657067332;0.57470828;-0.82648446;-1.128676586;;0.988040427;1.346256503;0.353908234;0.543798422;20110401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/05/2011;-1.099607067;-0.021392318;0.610055256;0.592529182;-0.719903437;-0.427187646;-0.673685396;-0.36867913;-1.166013167;-0.579924268;-0.576427404;0.8132027;-1.103199196;;1.041015977;1.320548422;0.500175294;0.630258375;20110501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/06/2011;-1.099607067;-0.021392318;0.610055256;0.592529182;-0.719903437;-0.136991864;-0.684173726;-0.36867913;-1.166013167;-0.418740101;-0.735821093;-0.287756763;-1.175382859;;1.253674889;1.321557954;0.432745258;0.819758666;20110601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/07/2011;-1.101997531;-1.045829744;0.610055256;0.476651629;-0.907475984;0.153203919;-0.659505388;-0.36867913;-1.425175251;-0.346811381;0.335004008;-0.424921097;-1.008169832;;1.381603428;1.300701054;0.557268146;0.706867728;20110701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/08/2011;-1.099607067;-1.045829744;0.610055256;0.476651629;-0.907475984;0.443399701;-0.667595045;-0.36867913;-1.425175251;-0.388973392;-1.853305374;0.921385299;-0.80491291;;1.129526959;1.328783039;0.704442991;0.811840036;20110801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/09/2011;-1.097216602;-1.045829744;0.610055256;0.476651629;-0.907475984;0.733595483;-0.646565604;-0.36867913;-1.425175251;-0.271196342;0.341247738;3.335687389;0.555308151;;0.802813506;1.278224105;0.750441982;1.075885872;20110901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/10/2011;-1.094826137;0.089031637;0.610055256;0.488239385;-1.001262258;1.023791265;-0.63355422;-0.36867913;-0.811160735;-0.113852302;0.265029604;-0.868975856;0.335217112;;0.084759276;1.281189161;0.909135876;0.852955419;20111001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/11/2011;-1.094826137;0.089031637;0.610055256;0.488239385;-1.001262258;1.313987047;-0.623197529;-0.36867913;-0.811160735;-0.116321424;0.51295824;1.351890214;0.620755224;;-0.285011454;1.253138994;1.07445614;1.082862127;20111101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/12/2011;-1.087654743;0.089031637;0.610055256;0.488239385;-1.001262258;1.60418283;-0.633211114;-0.36867913;-0.811160735;-0.078996927;-0.035747676;-0.659407735;1.010437969;;-0.761357837;1.243983242;0.524627859;0.864613506;20111201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/01/2012;-1.090045208;-1.417295245;0.610055256;0.604116937;-1.001262258;-1.587970775;-0.504139015;-0.36867913;-0.339666485;-0.088999166;0.55528348;-1.178604296;0.072769604;;-0.952359414;1.348584187;0.811353125;0.561901978;20120101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/02/2012;-1.099607067;-1.417295245;0.610055256;0.604116937;-1.001262258;-1.297774993;-0.486638527;-0.36867913;-0.339666485;-0.098890268;0.409793106;-1.187733593;-0.03663953;;-0.883053781;1.362344476;0.676780107;0.747165189;20120201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/03/2012;-1.099607067;-1.417295245;0.610055256;0.604116937;-1.001262258;-1.00757921;-0.398728867;-0.36867913;-0.339666485;-0.159607255;-0.376722834;0.624864931;0.370952948;;-0.965412563;1.321460744;0.780718592;0.864087413;20120301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/04/2012;-1.099607067;-1.709906959;0.610055256;0.546178161;-1.095048532;-0.717383428;-0.481733896;-0.36867913;-0.370131163;-0.086780095;-0.195831277;0.079825866;0.664691494;;-1.281667176;1.281978375;0.640790111;0.569312627;20120401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/05/2012;-1.097216602;-1.709906959;0.610055256;0.546178161;-1.095048532;-0.427187646;-0.529489038;-0.36867913;-0.370131163;-0.25064804;-0.438083987;2.240150963;1.113233039;;-1.465913513;1.245681994;0.949159318;0.900027414;20120501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/06/2012;-1.097216602;-1.709906959;0.610055256;0.546178161;-1.095048532;-0.136991864;-0.497994983;-0.36867913;-0.370131163;-0.297742919;-0.005883277;-1.040258423;0.850958488;;-1.776619345;1.261957581;0.809029811;0.905360564;20120601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/07/2012;-1.140244966;-2.328416659;0.610055256;0.673643468;-1.001262258;0.153203919;-0.533554085;-0.36867913;0.266230525;-0.500522135;-0.055167466;-0.197190449;0.928216385;;-1.733146399;1.259152801;0.913924191;0.885824452;20120701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/08/2012;-1.209568441;-2.328416659;0.610055256;0.673643468;-1.001262258;0.443399701;-0.471305083;-0.36867913;0.266230525;-0.386449178;0.813109318;0.519448773;0.798099001;;-1.703571086;1.284203279;1.025477328;0.897249056;20120801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/09/2012;-1.216739835;-2.328416659;0.610055256;0.673643468;-1.001262258;0.733595483;-0.507351909;-0.36867913;0.266230525;-0.318726293;0.006186699;-0.434087259;-0.294308278;;-1.508301914;1.314023593;0.915291955;0.726534327;20120901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/10/2012;-1.216739835;-1.535931854;0.610055256;0.743169999;-1.095048532;1.023791265;-0.523031078;-0.36867913;0.417181295;-0.291438812;0.329426165;0.906839184;0.230167624;;-1.173920428;1.308716247;1.296743155;0.844225005;20121001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/11/2012;-1.2191303;-1.535931854;0.610055256;0.743169999;-1.095048532;1.313987047;-0.512106834;-0.36867913;0.417181295;-0.256008138;0.335519631;0.248615589;-0.089847455;;-0.993018553;1.314345995;1.039471212;1.074584107;20121101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/12/2012;-1.2191303;-1.535931854;0.610055256;0.743169999;-1.095048532;1.60418283;-0.532451523;-0.36867913;0.417181295;-0.22284917;0.588128897;-0.981428057;-0.18696223;;-0.527419502;1.322195079;0.674257756;0.786431414;20121201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/01/2013;-1.226301694;-2.151718118;0.610055256;0.78952102;-1.095048532;-1.587970775;-0.507106513;-0.36867913;0.228081307;-0.305953544;0.654089411;1.108315305;0.508812644;;-0.566711315;1.34980405;1.13461626;0.641915928;20130101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/02/2013;-1.228692158;-2.151718118;0.610055256;0.78952102;-1.095048532;-1.297774993;-0.486392234;-0.36867913;0.228081307;-0.203037759;-0.114673507;-0.152234675;0.856241926;;-0.539037708;1.321298448;0.979314061;0.925448883;20130201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/03/2013;-1.223911229;-2.151718118;0.610055256;0.78952102;-1.095048532;-1.00757921;-0.479359539;-0.36867913;0.228081307;-0.146989433;-0.182083217;0.514116861;0.82027972;;-0.565511034;1.298382345;0.979400506;0.976022978;20130301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/04/2013;-1.223911229;-1.624036035;0.610055256;0.78952102;-1.095048532;-0.717383428;-0.548424345;-0.36867913;0.382181171;-0.228773046;-1.149679972;-0.703404034;0.561268703;;-0.515968893;1.355887543;1.285775897;1.026003375;20130401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/05/2013;-1.223911229;-1.624036035;0.610055256;0.78952102;-1.095048532;-0.427187646;-0.492435339;-0.36867913;0.382181171;-0.301689693;1.020231725;2.911705398;0.757974076;;-0.224946097;1.238685487;1.1399095;1.052765124;20130501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/06/2013;-1.216739835;-1.624036035;0.610055256;0.78952102;-1.095048532;-0.136991864;-0.480693132;-0.36867913;0.382181171;-0.307719339;-0.688907213;-0.268062313;1.023919018;;-0.037407608;1.20068635;1.108199365;1.086686244;20130601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/07/2013;-1.211958906;-2.673824736;0.610055256;0.731582244;-1.188834806;0.153203919;-0.475866982;-0.36867913;-0.102130666;-0.055817747;0.073853901;-0.645774678;0.86989569;;-0.250001323;1.220747781;1.53906563;1.320446473;20130701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/08/2013;-1.209568441;-2.673824736;0.610055256;0.731582244;-1.188834806;0.443399701;-0.468003906;-0.36867913;-0.102130666;-0.062757465;0.963083561;0.925225219;1.002467974;;-0.025686433;1.23019807;1.499868305;1.199201774;20130801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/09/2013;-1.211958906;-2.673824736;0.610055256;0.731582244;-1.188834806;0.733595483;-0.450780087;-0.36867913;-0.102130666;-0.148195536;0.428544561;-0.748923986;0.893550749;;-0.126689712;1.363281399;1.379550506;1.106020459;20130901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/10/2013;-1.211958906;-1.034231438;0.610055256;0.731582244;-1.188834806;1.023791265;-0.475047299;-0.36867913;-0.279739648;-0.30352177;0.247037495;-0.572886404;0.416339396;;-0.019075807;1.372778783;1.574685829;1.294274725;20131001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/11/2013;-1.207177976;-1.034231438;0.610055256;0.731582244;-1.188834806;1.313987047;-0.344029089;-0.36867913;-0.279739648;-0.342945165;0.188263112;0.571615009;0.516906647;;0.007740956;1.355680998;1.34673379;1.345463554;20131101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/12/2013;-1.200006582;-1.034231438;0.610055256;0.731582244;-1.188834806;1.60418283;-0.31411148;-0.36867913;-0.279739648;-0.384028154;-0.545478985;0.619664632;1.049761332;;-0.276295165;1.370687535;0.994069804;1.089566946;20131201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/01/2014;-1.195225653;-1.444918812;0.610055256;0.78952102;-1.095048532;-1.587970775;-0.25811215;-0.36867913;-0.25034959;-0.246616285;0.651174465;1.624131271;1.21802262;;-0.553326804;1.345817563;1.592167576;1.097961459;20140101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/02/2014;-1.090045208;-1.444918812;0.610055256;0.78952102;-1.095048532;-1.297774993;-0.32568595;-0.36867913;-0.25034959;-0.190694353;-0.088728425;-1.313326196;0.810479866;;-0.759809821;1.372847957;1.20704361;1.352593056;20140201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/03/2014;-1.080483349;-1.444918812;0.610055256;0.78952102;-1.095048532;-1.00757921;-0.298878962;-0.36867913;-0.25034959;-0.176619859;0.233894043;-0.429664885;0.504399068;;-0.710368923;1.341843702;1.501787841;1.189000632;20140301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/04/2014;-1.07570242;-1.551009516;0.610055256;0.754757755;-1.095048532;-0.717383428;-0.099872696;-0.36867913;-0.338019507;-0.11181368;0.381803452;-0.203700334;0.66840369;;-0.501472766;1.347170027;1.469948399;1.106068154;20140401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/05/2014;-1.07570242;-1.551009516;0.610055256;0.754757755;-1.095048532;-0.427187646;-0.180103477;-0.36867913;-0.338019507;0.065205534;0.277058727;-0.38897736;-0.287216597;;-0.541426835;1.347795868;1.295225345;1.14860843;20140501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/06/2014;-1.073311955;-1.551009516;0.610055256;0.754757755;-1.095048532;-0.136991864;-0.659402965;-0.36867913;-0.338019507;0.058153518;0.35500104;0.235695588;-0.142125992;;-0.477214844;1.293328877;1.170911221;1.246895472;20140601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/07/2014;-1.047016844;-1.790757673;0.610055256;0.812696531;-1.001262258;0.153203919;-0.605844279;-0.36867913;-0.044325285;0.005507878;0.314363321;0.086470885;0.07689935;;-0.392866436;1.36770894;1.528894107;1.443711892;20140701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/08/2014;-1.013550339;-1.790757673;0.610055256;0.812696531;-1.001262258;0.443399701;-0.575151429;-0.36867913;-0.044325285;-0.035202954;-0.404921055;-0.307898552;-0.279291164;;-0.574719095;1.355497183;1.592346764;1.260309626;20140801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/09/2014;-1.011159874;-1.790757673;0.610055256;0.812696531;-1.001262258;0.733595483;-0.599328113;-0.36867913;-0.044325285;-0.179175804;-0.354523894;1.421523618;0.35978894;;-0.79611805;1.337366871;1.574114858;1.521815896;20140901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/10/2014;-1.011159874;-0.934316783;0.610055256;0.696818979;-1.095048532;1.023791265;-0.522431803;-0.36867913;-0.338645721;-0.183200142;-1.487233888;-0.991200033;0.225913648;;-1.069098155;1.321016581;2.060733064;1.389075813;20141001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/11/2014;-1.011159874;-0.934316783;0.610055256;0.696818979;-1.095048532;1.313987047;-0.477043088;-0.36867913;-0.338645721;-0.218888982;0.812633949;-0.024981928;0.047366204;;-1.282211431;1.322962321;1.45692253;1.354559311;20141101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/12/2014;-1.011159874;-0.934316783;0.610055256;0.696818979;-1.095048532;1.60418283;-0.721740213;-0.36867913;-0.338645721;-0.357220521;-0.763276242;1.156838542;0.203836855;;-1.557103375;1.337384369;1.189121391;1.474478739;20141201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/01/2015;-1.011159874;-1.223337819;0.610055256;0.870635307;-0.813689711;-1.587970775;-0.728851876;-0.36867913;-0.04578645;-0.601472446;-0.010462876;-0.120346027;-0.294860108;;-1.72475008;1.240066045;1.487719725;0.813186672;20150101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/02/2015;-1.006378945;-1.223337819;0.610055256;0.870635307;-0.813689711;-1.297774993;-0.657973682;-0.36867913;-0.04578645;-0.713821722;1.272137747;-0.067192596;0.080510524;;-1.540388843;1.227854921;1.317888878;1.169997813;20150201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/03/2015;-1.00398848;-1.223337819;0.610055256;0.870635307;-0.813689711;-1.00757921;-0.653257961;-0.36867913;-0.04578645;-0.728449265;-0.256414808;0.973616386;0.509853673;;-1.656055802;1.191557627;1.492234466;1.472415376;20150301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/04/2015;-0.999207551;-0.152771743;0.610055256;0.824284286;-0.907475984;-0.717383428;-0.578972576;-0.36867913;-0.074260441;-0.571431173;0.341933374;-0.81012568;0.314945987;;-1.891829138;1.220535392;1.353531146;1.206749804;20150401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/05/2015;-0.996817086;-0.152771743;0.610055256;0.824284286;-0.907475984;-0.427187646;0.864877571;-0.36867913;-0.074260441;-0.640552331;-0.130637843;0.563124049;0.615384288;;-1.456210819;1.191630746;1.27765252;1.470666593;20150501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/06/2015;-0.994426622;-0.152771743;0.610055256;0.824284286;-0.907475984;-0.136991864;-0.569067549;-0.36867913;-0.074260441;-0.580291012;-1.043322056;-0.104398975;0.506587408;;-1.470304747;1.216997535;1.321761001;1.525772515;20150601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/07/2015;-0.989645692;-1.619397994;0.610055256;0.870635307;-0.813689711;0.153203919;-0.570983809;-0.36867913;-0.104646404;-0.558502783;-0.237879704;0.739030054;0.713654526;;-1.658255248;1.180073372;1.610149083;1.543596129;20150701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/08/2015;-0.951398258;-1.619397994;0.610055256;0.870635307;-0.813689711;0.443399701;-0.566638426;-0.36867913;-0.104646404;-0.593356282;-0.763814913;1.132606642;1.191363848;;-1.708584702;1.184241261;1.701560571;1.362791505;20150801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/09/2015;-0.951398258;-1.619397994;0.610055256;0.870635307;-0.813689711;0.733595483;-0.562716502;-0.36867913;-0.104646404;-0.593356282;-0.55654101;0.801655955;0.98818052;;-1.469146833;1.188998496;1.577062266;1.425985587;20150901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/10/2015;-0.941836399;-1.064610327;0.610055256;1.113978166;-0.53233089;1.023791265;-0.596422039;-0.36867913;0.813764467;-0.596223791;1.241810838;-0.266248325;1.244718052;;-1.377046781;1.178951976;1.99578639;1.33348921;20151001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/11/2015;-0.922712682;-1.064610327;0.610055256;1.113978166;-0.53233089;1.313987047;-0.630989531;-0.36867913;0.813764467;-0.5325651;-0.401755039;0.945049234;1.584456801;;-1.475355917;1.148412923;1.642756826;1.392103024;20151101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/12/2015;-0.879684318;-1.064610327;0.610055256;1.113978166;-0.53233089;1.60418283;0.791434837;-0.36867913;0.813764467;-0.401950083;-1.37224128;1.64885587;1.755299578;;-1.389646854;1.189488751;1.181070037;1.399259987;20151201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/01/2016;-0.872512924;-1.171481869;0.610055256;1.229855719;-0.250972068;-1.587970775;-0.601561892;-0.36867913;0.646666344;-0.112862705;-1.051660039;0.660937055;2.047093698;;-1.2639057;1.133877974;1.437293083;0.778799212;20160101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/02/2016;-0.76255155;-1.171481869;0.610055256;1.229855719;-0.250972068;-1.297774993;-0.620537076;-0.36867913;0.646666344;0.09739218;0.212443317;-0.159210929;2.011659725;;-1.197837553;1.141910583;1.527519226;1.456776391;20160201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/03/2016;-0.743427832;-1.171481869;0.610055256;1.229855719;-0.250972068;-1.00757921;-0.575162801;-0.36867913;0.646666344;-0.020549236;1.400975833;-2.072423705;0.892950771;;-0.504500956;1.199439896;1.560690694;1.545093396;20160301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/04/2016;-0.702789933;0.485130631;0.610055256;1.021276125;-0.344758342;-0.717383428;-0.576972597;-0.36867913;0.244341538;-0.038774466;-0.107659408;-1.033076568;0.81561934;;-0.179849648;1.183895439;1.532781414;1.547123646;20160401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/05/2016;-0.705180398;0.485130631;0.610055256;1.021276125;-0.344758342;-0.427187646;-0.65296588;-0.36867913;0.244341538;-0.009783772;-0.166715895;2.536428378;1.454706704;;-0.465778736;1.158153997;1.352820179;1.878128284;20160501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/06/2016;-0.705180398;0.485130631;0.610055256;1.021276125;-0.344758342;-0.136991864;-0.622261133;-0.36867913;0.244341538;-0.019901366;-0.135085236;-1.637908163;0.902045434;;-0.205842779;1.151795673;1.551902337;1.847268503;20160601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/07/2016;-0.698009004;-0.843128882;0.610055256;0.986512859;-0.250972068;0.153203919;-0.620268187;-0.36867913;0.039010389;-0.035862499;-0.271654119;-1.125664447;0.295869153;;0.398253036;1.13938663;1.47375735;1.531728677;20160701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01/08/2016;-0.700399468;-0.843128882;0.610055256;0.986512859;-0.250972068;0.443399701;-0.607622728;-0.36867913;0.039010389;-0.098890268;-0.118125994;0.49702593;0.10817955;;0.71679316;1.120628436;1.739124233;1.538181753;20160801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
